// jMWE MWE Description Data File
// Generated on Sat May 07 16:35:12 EDT 2011
// Wordnet version 3.0
// Semcor version 1.6
// Compatible with jMWE 1.0.0 
blue_orchid_N 0,0,0,0,0
blue_pea_N 0,0,0,0,0
blue_peafowl_N 0,0,0,0,0
blue_peter_N 0,0,0,0,0
blue_pickerel_N 0,0,0,0,0
blue_pike_N 0,0,0,0,0
blue_pikeperch_N 0,0,0,0,0
blue_pimpernel_N 0,0,0,0,0
blue_point_N 0,0,0,0,0
blue_point_siamese_N 0,0,0,0,0
blue_pointed_N 0,0,0,0,0
blue_poppy_N 0,0,0,0,0
blue_racer_N 0,0,0,0,0
blue_ribbon_J 1,0,0,0,0
blue_ribbon_N 0,0,1,0,0
blue_ribbon_commission_N 0,0,0,0,0
blue_ribbon_committee_N 0,0,0,0,0
blue_ribbon_jury_N 0,0,0,0,0
blue_ridge_N 0,0,2,0,0
blue_ridge_mountains_N 0,0,0,0,0
blue_runner_N 0,0,0,0,0
blue_sage_N 0,0,0,0,0
blue_shark_N 0,0,0,0,0
blue_skullcap_N 0,0,0,0,0
blue_sky_N 0,0,1,0,0
blue_sky_law_N 0,0,0,0,0
blue_star_N 0,0,0,0,0
blue_stem_N 0,0,0,0,0
blue_stone_N 0,0,0,0,0
blue_story_N 0,0,0,0,0
blue_succory_N 0,0,0,0,0
blue_thistle_N 0,0,0,0,0
blue_tit_N 0,0,0,0,0
blue_toadflax_N 0,0,0,0,0
blue_tulip_N 0,0,0,0,0
blue_vitriol_N 0,0,0,0,0
blue_wall_N 0,0,0,0,0
blue_wall_of_silence_N 0,0,0,0,0
blue_walleye_N 0,0,0,0,0
blue_whale_N 0,0,0,0,0
blueback_salmon_N 0,0,0,0,0
blueberry_bush_N 0,0,0,0,0
blueberry_pie_N 1,0,0,0,0
blueberry_root_N 0,0,0,0,0
blueberry_yogurt_N 0,0,0,0,0
bluefin_tuna_N 0,0,0,0,0
bluegrass_country_N 0,0,0,0,0
bluegrass_region_N 0,0,0,0,0
bluegrass_state_N 0,0,0,0,0
bluegrass_stater_N 0,0,0,0,0
bluejack_oak_N 0,0,0,0,0
blueprint_paper_N 0,0,0,0,0
bluestem_wheatgrass_N 0,0,0,0,0
bluethroat_pikeblenny_N 0,0,0,0,0
bluff_out_V 0,0,0,0,0
bluish_black_J 0,0,0,0,0
bluish_green_J 0,0,0,0,0
bluish_green_N 0,0,0,0,0
blunder_out_V 0,0,0,0,0
blunt-leaf_heath_N 0,0,0,0,0
blunt_file_N 0,0,0,0,0
blunt_trauma_N 0,0,0,0,0
blurt_out_V 0,0,0,0,0
blush_wine_N 0,0,0,0,0
blushing_mushroom_N 0,0,0,0,0
bo_hai_N 0,0,0,0,0
bo_tree_N 0,0,0,0,0
boa_constrictor_N 5,0,0,0,0 boa_constrictors 1,0,0,0,1
boar_thistle_N 0,0,0,0,0
board_foot_N 0,0,0,0,0
board_game_N 0,0,0,0,0
board_measure_N 0,0,0,0,0
board_meeting_N 0,0,0,0,0
board_member_N 0,0,0,0,0
board_of_appeals_N 0,0,0,0,0
board_of_directors_N 3,0,0,0,0
board_of_education_N 0,0,1,0,0
board_of_regents_N 1,0,0,0,0
board_of_selectmen_N 0,0,0,0,0
board_of_trade_unit_N 0,0,0,0,0
board_of_trustees_N 1,0,0,0,0
board_rule_N 0,0,0,0,0
board_up_V 0,0,0,0,0
boarding_card_N 0,0,0,0,0
boarding_house_N 0,0,0,0,0
boarding_pass_N 0,0,0,0,0
boarding_school_N 0,0,0,0,0
boat-billed_heron_N 0,0,0,0,0
boat_bug_N 0,0,0,0,0
boat_club_N 0,0,0,0,0
boat_deck_N 0,0,0,0,0
boat_hook_N 0,0,0,0,0
boat_paddle_N 0,0,0,0,0
boat_race_N 0,0,0,0,0
boat_racing_N 0,0,0,0,0
boat_train_N 0,0,0,0,0
boat_whistle_N 0,0,0,0,0
boatswain's_chair_N 0,0,0,0,0
boatswain_bird_N 0,0,0,0,0
bob_about_V 0,0,0,0,0
bob_around_V 0,0,0,0,0
bob_dylan_N 0,0,0,0,0
bob_hope_N 0,0,1,0,0
bob_marley_N 0,0,0,0,0
bob_mathias_N 0,0,0,0,0
bob_under_V 0,0,0,0,0
bob_up_V 0,0,0,0,0
bob_woodward_N 0,0,0,0,0
bobbin_lace_N 0,0,0,0,0
bobby_fischer_N 0,0,0,0,0
bobby_jones_N 0,0,0,0,0
bobby_orr_N 0,0,0,0,0
bobby_pin_N 1,0,0,0,0
bobwhite_quail_N 0,0,0,0,0
bocce_ball_N 0,0,0,0,0
bocci_ball_N 0,0,0,0,0
boccie_ball_N 0,0,0,0,0
bocconia_frutescens_N 0,0,0,0,0
bock_beer_N 0,0,0,0,0
bodice_ripper_N 0,0,0,0,0
bodily_cavity_N 0,0,0,0,0
bodily_fluid_N 0,0,0,0,0
bodily_function_N 0,0,0,0,0
bodily_process_N 0,0,0,0,0
bodily_property_N 0,0,0,0,0
bodily_structure_N 0,0,0,0,0
bodoni_font_N 0,0,0,0,0
body_and_soul_R 0,0,0,0,0
body_armor_N 0,0,0,0,0
body_armour_N 0,0,0,0,0
body_bag_N 0,0,0,0,0
body_count_N 0,0,0,0,0
body_covering_N 0,0,0,0,0
body_english_N 0,0,0,0,0
body_fluid_N 0,0,0,0,0
body_forth_V 0,0,0,0,0
body_guard_V 0,0,0,0,0
body_hair_N 0,0,0,0,0
body_language_N 0,0,0,0,0
body_length_N 1,0,0,0,0
body_lotion_N 0,0,0,0,0
body_louse_N 0,0,0,0,0
body_mass_index_N 0,0,0,0,0
body_odor_N 0,0,0,0,0
body_odour_N 0,0,0,0,0
body_of_water_N 1,0,0,0,0
body_of_work_N 0,0,0,0,0
body_pad_N 0,0,0,0,0
body_part_N 1,0,0,0,0 body_parts 1,0,0,0,1
body_plethysmograph_N 0,0,0,0,0
body_politic_N 0,0,0,0,0
body_process_N 0,0,0,0,0
body_servant_N 0,0,0,0,0 body_servants 1,0,0,0,1
body_snatcher_N 0,0,0,0,0
body_stocking_N 0,0,0,0,0
body_structure_N 0,0,0,0,0
body_substance_N 0,0,0,0,0
body_suit_N 0,0,0,0,0
body_temperature_N 0,0,0,0,0
body_type_N 0,0,0,0,0
body_waste_N 0,0,0,0,0
body_weight_N 8,0,1,0,0
boehmeria_nivea_N 0,0,0,0,0
boer_war_N 0,0,0,0,0
boeuf_bourguignonne_N 0,0,0,0,0
boeuf_fondu_bourguignon_N 0,0,0,0,0
bofors_gun_N 0,0,0,0,0
bog_asphodel_N 0,0,0,0,0
bog_aster_N 0,0,0,0,0
bog_bilberry_N 0,0,0,0,0
bog_candles_N 0,0,0,0,0
bog_down_V 0,0,0,0,0
bog_hemp_N 0,0,0,0,0
bog_kalmia_N 0,0,0,0,0
bog_laurel_N 0,0,0,0,0
bog_moss_N 0,0,0,0,0
bog_myrtle_N 0,0,0,0,0
bog_pimpernel_N 0,0,0,0,0
bog_plant_N 0,0,0,0,0
bog_rein_orchid_N 0,0,0,0,0
bog_rhubarb_N 0,0,0,0,0
bog_rose_N 0,0,0,0,0
bog_rosemary_N 0,0,0,0,0
bog_soil_N 0,0,0,0,0
bog_spavin_N 0,0,0,0,0
bog_star_N 0,0,0,0,0
bog_whortleberry_N 0,0,0,0,0
bohemian_waxwing_N 0,0,0,0,0
bohr_theory_N 0,0,0,0,0
boil_down_V 0,0,0,0,0 boils_down 1,0,0,0,1
boil_over_V 0,0,0,0,0
boil_smut_N 0,0,0,0,0
boiled_dinner_N 0,0,0,0,0
boiled_down_J 1,0,0,0,0
boiled_egg_N 0,0,0,0,0
boilers_suit_N 0,0,0,0,0
boiling_point_N 0,0,0,0,0
boiling_water_reactor_N 0,0,0,0,0
bok_choi_N 0,0,0,0,0
bok_choy_N 0,0,0,0,0
bola_tie_N 0,0,0,0,0
bold_face_N 0,0,0,0,0
bold_fmri_N 0,0,0,0,0
boletellus_russellii_N 0,0,0,0,0
boletus_chrysenteron_N 0,0,0,0,0
boletus_edulis_N 0,0,0,0,0
boletus_frostii_N 0,0,0,0,0
boletus_luridus_N 0,0,0,0,0
boletus_mirabilis_N 0,0,0,0,0
boletus_pallidus_N 0,0,0,0,0
boletus_pulcherrimus_N 0,0,0,0,0
boletus_pulverulentus_N 0,0,0,0,0
boletus_roxanae_N 0,0,0,0,0
boletus_subvelutipes_N 0,0,0,0,0
boletus_variipes_N 0,0,0,0,0
boletus_zelleri_N 0,0,0,0,0
bolivian_monetary_unit_N 0,0,0,0,0
boll_weevil_N 0,0,0,0,0
bollix_up_V 0,0,0,0,0
bollocks_up_V 0,0,0,0,0
bolo_knife_N 0,0,0,0,0
bolo_tie_N 0,0,0,0,0
bologna_sausage_N 0,0,0,0,0
bolognese_pasta_sauce_N 0,0,0,0,0
bolster_up_V 0,0,0,0,0
bolt_cutter_N 0,0,0,0,0
bolt_down_V 0,0,0,0,0
bolt_of_lightning_N 0,0,0,0,0
bolt_out_V 0,0,1,0,0 bolted_out 1,0,0,0,1
boltzmann's_constant_N 0,0,0,0,0
boltzmann_distribution_law_N 0,0,0,0,0
bomarea_edulis_N 0,0,0,0,0
bomarea_salsilla_N 0,0,0,0,0
bomb_blast_N 0,0,0,0,0
bomb_calorimeter_N 1,0,0,0,0
bomb_out_V 0,0,0,0,0
bomb_rack_N 0,0,0,0,0
bomb_shelter_N 1,0,0,0,0
bomb_site_N 0,0,0,0,0
bomb_up_V 0,0,0,0,0
bombardier_beetle_N 0,0,0,0,0
bombax_ceiba_N 0,0,0,0,0
bombax_malabarica_N 0,0,0,0,0
bombay_ceiba_N 0,0,0,0,0
bombay_hemp_N 0,0,0,0,0
bomber_aircrew_N 0,0,0,0,0
bomber_crew_N 0,0,0,0,0
bomber_harris_N 0,0,0,0,0
bomber_jacket_N 0,0,0,0,0
bombina_bombina_N 0,0,0,0,0
bombing_run_N 0,0,0,0,0
bombycid_moth_N 0,0,0,0,0
bombycilla_cedrorun_N 0,0,0,0,0
bombycilla_garrulus_N 0,0,0,0,0
bombyx_mori_N 0,0,0,0,0
bon_mot_N 0,0,0,0,0
bon_ton_N 0,0,0,0,0
bon_vivant_N 0,0,0,0,0
bon_voyage_N 0,0,0,0,0
bona_fide_J 0,0,0,0,0
bonasa_umbellus_N 0,0,0,0,0
bond-trading_activity_N 0,0,0,0,0
bond_certificate_N 0,0,0,0,0
bond_issue_N 0,0,3,0,0
bond_paper_N 0,0,0,0,0
bond_rating_N 0,0,0,0,0
bond_servant_N 0,0,0,0,0
bond_trading_N 0,0,0,0,0
bonded_labor_N 0,0,0,0,0
bonduc_nut_N 0,0,0,0,0
bonduc_tree_N 0,0,0,0,0
bone-ash_cup_N 0,0,0,0,0
bone-forming_cell_N 0,0,0,0,0
bone-headed_dinosaur_N 0,0,0,0,0
bone_age_N 0,0,0,0,0
bone_ash_N 0,0,0,0,0
bone_black_N 0,0,0,0,0
bone_cell_N 0,0,0,0,0
bone_char_N 0,0,0,0,0
bone_china_N 0,0,0,0,0
bone_dry_J 0,0,0,0,0
bone_fat_N 0,0,0,0,0
bone_marrow_N 2,0,0,0,0
bone_meal_N 1,0,0,0,0
bone_of_contention_N 0,0,0,0,0
bone_oil_N 0,0,0,0,0
bone_spavin_N 0,0,0,0,0
bone_up_V 0,0,0,0,0
bonfire_night_N 0,0,0,0,0
bongo_drum_N 0,0,0,0,0
boniface_viii_N 0,0,0,0,0
bonito_shark_N 0,0,0,0,0
bonnet_macaque_N 0,0,0,0,0
bonnet_monkey_N 0,0,0,0,0
bonnet_shark_N 0,0,0,0,0
bony_fish_N 0,0,0,0,0
bony_labyrinth_N 0,0,0,0,0
boob_tube_N 0,0,0,0,0
booby_hatch_N 0,0,0,0,0
booby_prize_N 0,0,0,0,0
booby_trap_N 0,0,0,0,0 booby_traps 2,0,0,0,1
boocercus_eurycerus_N 0,0,0,0,0
boojum_tree_N 0,0,0,0,0
book_agent_N 0,0,0,0,0
book_bag_N 0,0,0,0,0
book_binding_N 0,0,0,0,0
book_fair_N 0,0,0,0,0
book_jacket_N 0,0,0,0,0 book_jackets 1,0,0,0,1
book_louse_N 0,0,0,0,0
book_lover_N 0,0,0,0,0
book_lung_N 0,0,0,0,0
book_matches_N 0,0,0,0,0
book_of_account_N 0,0,0,0,0
book_of_amos_N 0,0,0,0,0
book_of_baruch_N 0,0,0,0,0
book_of_common_prayer_N 0,0,0,0,0
book_of_daniel_N 0,0,0,0,0
book_of_deuteronomy_N 0,0,0,0,0
book_of_ecclesiastes_N 0,0,0,0,0
book_of_esther_N 0,0,0,0,0
book_of_exodus_N 0,0,0,0,0
book_of_ezekiel_N 0,0,0,0,0
book_of_ezra_N 0,0,0,0,0
book_of_facts_N 0,0,0,0,0
book_of_genesis_N 0,0,0,0,0
book_of_habakkuk_N 0,0,0,0,0
book_of_haggai_N 0,0,0,0,0
book_of_hosea_N 0,0,0,0,0
book_of_instructions_N 0,0,0,0,0
book_of_isaiah_N 0,0,0,0,0
book_of_jeremiah_N 0,0,0,0,0
book_of_job_N 0,0,0,0,0
book_of_joel_N 0,0,0,0,0
book_of_jonah_N 0,0,0,0,0
book_of_joshua_N 0,0,0,0,0
book_of_judges_N 0,0,0,0,0
book_of_judith_N 0,0,0,0,0
book_of_knowledge_N 0,0,0,0,0
book_of_lamentations_N 0,0,0,0,0
book_of_leviticus_N 0,0,0,0,0
book_of_malachi_N 0,0,0,0,0
book_of_maps_N 0,0,0,0,0
book_of_micah_N 0,0,0,0,0
book_of_mormon_N 0,0,0,0,0
book_of_nahum_N 0,0,0,0,0
book_of_nehemiah_N 0,0,0,0,0
book_of_numbers_N 0,0,0,0,0
book_of_obadiah_N 0,0,0,0,0
book_of_proverbs_N 0,0,0,0,0
book_of_psalms_N 0,0,0,0,0
book_of_revelation_N 0,0,0,0,0
book_of_ruth_N 0,0,0,0,0
book_of_susanna_N 0,0,0,0,0
book_of_the_prophet_daniel_N 0,0,0,0,0
book_of_tobit_N 0,0,0,0,0
book_of_zachariah_N 0,0,0,0,0
book_of_zephaniah_N 0,0,0,0,0
book_review_N 0,0,1,0,0
book_scorpion_N 0,0,0,0,0
book_seller_N 0,0,0,0,0
book_token_N 0,0,0,0,0
book_up_V 0,0,0,0,0
book_value_N 0,0,0,0,0
booker_t._washington_N 0,0,1,0,0
booker_taliaferro_washington_N 0,0,0,0,0
booking_agent_N 0,0,0,0,0
booking_clerk_N 0,0,0,0,0
boolean_algebra_N 0,0,0,0,0
boolean_logic_N 0,0,0,0,0
boolean_operation_N 0,0,0,0,0
boom_box_N 0,0,0,0,0
boom_out_V 0,0,0,0,0
boom_town_N 0,0,0,0,0
boost_up_V 0,0,0,0,0
booster_amplifier_N 0,0,0,0,0
booster_cable_N 0,0,0,0,0
booster_dose_N 0,0,0,0,0
booster_rocket_N 0,0,0,0,0
booster_shot_N 0,0,0,0,0
booster_station_N 0,0,0,0,0
booster_unit_N 0,0,0,0,0
boot_camp_N 0,0,0,0,0
boot_maker_N 0,0,0,0,0
boot_out_V 0,0,0,0,0
boot_sale_N 0,0,0,0,0
booted_armillaria_N 0,0,0,0,0
boott's_goldenrod_N 0,0,0,0,0
boracic_acid_N 0,0,0,0,0
borage_family_N 0,0,0,0,0
borago_officinalis_N 0,0,0,0,0
borassus_flabellifer_N 0,0,0,0,0
bordeaux_mixture_N 0,0,0,0,0
bordeaux_wine_N 0,0,0,0,0
border_collie_N 0,0,0,0,0
border_district_N 0,0,0,0,0
border_on_V 0,0,0,0,0
border_patrol_N 0,0,0,0,0
border_patrolman_N 1,0,0,0,0
border_terrier_N 0,0,0,0,0
borderline_intelligence_N 0,0,0,0,0
borderline_schizophrenia_N 0,0,0,0,0
bore_bit_N 0,0,0,0,0
boric_acid_N 0,0,0,0,0
boris_fyodorovich_godunov_N 0,0,0,0,0
boris_godunov_N 0,0,0,0,0
boris_karloff_N 0,0,0,0,0
boris_leonidovich_pasternak_N 0,0,0,0,0
boris_pasternak_N 0,0,0,0,0
boris_spassky_N 0,0,0,0,0
boris_vasilevich_spassky_N 0,0,0,0,0
born-again_christian_N 0,0,0,0,0
born_free_N 1,0,0,0,0
bornholm_disease_N 0,0,0,0,0
boron_chamber_N 0,0,0,0,0
boron_counter_tube_N 0,0,0,0,0
boron_trifluoride_N 0,0,0,0,0
borough_english_N 0,0,0,0,0
borrelia_burgdorferi_N 0,0,0,0,0
borrow_pit_N 0,0,0,0,0
borrower's_card_N 0,0,0,0,0
borrowing_cost_N 0,0,0,0,0
borscht_belt_N 0,0,0,0,0
borscht_circuit_N 0,0,0,0,0
borsht_belt_N 0,0,0,0,0
borsht_circuit_N 0,0,0,0,0
bos_banteng_N 0,0,0,0,0
bos_grunniens_N 0,0,0,0,0
bos_indicus_N 0,0,0,0,0
bos_primigenius_N 0,0,0,0,0
bos_taurus_N 0,0,0,0,0
bose-einstein_statistics_N 0,0,0,0,0
boselaphus_tragocamelus_N 0,0,0,0,0
bosie_ball_N 0,0,0,0,0
bosin's_disease_N 0,0,0,0,0
boskop_man_N 0,0,0,0,0
bosna_i_hercegovina_N 0,0,0,0,0
bosnia_and_herzegovina_N 0,0,0,0,0
bosom_of_abraham_N 0,0,0,0,0
bosporus_bridge_N 0,0,0,0,0
boss_around_V 0,0,0,0,0
boston_baked_beans_N 0,0,0,0,0
boston_brown_bread_N 0,0,0,0,0
boston_bull_N 0,0,0,0,0
boston_cream_pie_N 0,0,0,0,0
boston_fern_N 0,0,0,0,0
boston_harbor_N 0,0,0,0,0
boston_hymn_N 1,0,0,0,0
boston_ivy_N 0,0,0,0,0
boston_lettuce_N 0,0,0,0,0
boston_rocker_N 0,0,0,0,0
boston_tea_party_N 0,0,0,0,0
boston_terrier_N 0,0,0,0,0
bosun's_chair_N 0,0,0,0,0
boswellia_carteri_N 0,0,0,0,0
boswellia_serrata_N 0,0,0,0,0
bosworth_field_N 0,0,0,0,0
botanical_garden_N 0,0,0,0,0
botanical_medicine_N 0,0,0,0,0
botany_bay_fig_N 0,0,0,0,0
botaurus_lentiginosus_N 0,0,0,0,0
botaurus_stellaris_N 0,0,0,0,0
botch_up_V 0,0,0,0,0
bothrops_atrops_N 0,0,0,0,0
botrychium_lunaria_N 0,0,0,0,0
botrychium_matricariifolium_N 0,0,0,0,0
botrychium_multifidum_N 0,0,0,0,0
botrychium_virginianum_N 0,0,0,0,0
botswana_monetary_unit_N 0,0,0,0,0
bottle-nosed_dolphin_N 0,0,0,0,0
bottle-nosed_whale_N 0,0,0,0,0
bottle_bank_N 0,0,0,0,0
bottle_bill_N 0,0,0,0,0
bottle_collection_N 0,0,0,0,0
bottle_cork_N 0,0,0,0,0
bottle_gentian_N 0,0,0,0,0
bottle_gourd_N 0,0,0,0,0
bottle_grass_N 0,0,0,0,0
bottle_green_N 0,0,0,0,0
bottle_opener_N 0,0,0,0,0
bottle_screw_N 0,0,0,0,0
bottle_tree_N 0,0,0,0,0
bottle_up_V 0,0,0,0,0
bottlebrush_buckeye_N 0,0,0,0,0
bottled_gas_N 0,0,0,0,0
bottled_water_N 0,0,0,0,0
bottlenose_dolphin_N 0,0,0,0,0
bottlenose_whale_N 0,0,0,0,0
bottling_plant_N 0,0,0,0,0
bottom_dog_N 0,0,0,0,0
bottom_feeder_N 0,0,0,0,0
bottom_fermentation_N 0,0,0,0,0
bottom_fermenting_yeast_N 0,0,0,0,0
bottom_fish_N 0,0,0,0,0
bottom_lands_N 1,0,0,0,0
bottom_line_N 0,0,0,0,0
bottom_lurkers_N 0,0,0,0,0
bottom_of_the_inning_N 0,0,0,0,0
bottom_out_V 0,0,0,0,0
bottom_quark_N 0,0,0,0,0
bottom_rot_N 0,0,0,0,0
bottom_rot_fungus_N 0,0,0,0,0
bottom_round_N 0,0,0,0,0
botulinum_toxin_N 0,0,0,0,0
botulinum_toxin_a_N 0,0,0,0,0
botulinus_toxin_N 0,0,0,0,0
bougainville_trench_N 0,0,0,0,0
bougainvillea_glabra_N 0,0,0,0,0
bouillon_cube_N 0,0,0,0,0
boulder_clay_N 0,0,0,0,0
boulder_fern_N 0,0,0,0,0
bounce_back_V 0,0,0,2,2
bounce_out_V 0,0,0,0,0 bounced_out 1,0,0,0,1
bouncing_bess_N 0,0,0,0,0
bouncing_bet_N 0,0,0,0,0
bouncing_betty_N 0,0,0,0,0 bouncing_betties 1,0,0,0,0
bouncing_putty_N 0,0,0,0,0
bound_form_N 0,0,0,0,0
bound_morpheme_N 0,0,0,0,0
bound_off_V 0,0,0,0,0
bound_up_J 1,0,0,0,4
boundary_condition_N 0,0,0,0,0
boundary_layer_N 0,0,0,0,0
boundary_line_N 0,0,0,0,0
bounded_interval_N 0,0,0,0,0
bounty_hunter_N 0,0,0,0,0
bourbon_dynasty_N 0,0,0,0,0
bourguignon_sauce_N 0,0,0,0,0
bouteloua_eriopoda_N 0,0,0,0,0
bouteloua_gracilis_N 0,0,0,0,0
boutonneuse_fever_N 0,0,0,0,0
bouvet_island_N 0,0,0,0,0
bouvier_des_flandres_N 0,0,0,0,0
bouviers_des_flandres_N 0,0,0,0,0
bovine_spongiform_encephalitis_N 0,0,0,0,0
bow_and_arrow_N 0,0,0,0,0
bow_down_V 1,0,0,0,0
bow_leg_N 0,0,0,0,0
bow_legs_N 0,0,0,0,0
bow_out_V 0,0,0,0,0
bow_tie_N 0,0,0,0,0
bow_window_N 0,0,0,0,0
bow_wood_N 0,0,0,0,0
bowed_down_J 0,0,0,0,0
bowed_stringed_instrument_N 0,0,0,0,0
bowel_movement_N 0,0,0,0,0
bower_actinidia_N 0,0,0,0,0
bowhead_whale_N 0,0,0,0,0
bowie_knife_N 0,0,0,0,0
bowiea_volubilis_N 0,0,0,0,0
bowl_over_V 0,0,0,0,0
bowler_hat_N 0,0,0,0,0
bowline_knot_N 0,0,0,0,0
bowling_alley_N 0,0,0,0,0
bowling_ball_N 0,0,0,0,0
bowling_equipment_N 0,0,0,0,0
bowling_green_N 0,0,0,0,0
bowling_league_N 0,0,0,0,0
bowling_pin_N 0,0,0,0,0
bowling_score_N 0,0,0,0,0
bowling_shoe_N 0,0,0,0,0
bowman's_capsule_N 0,0,0,0,0
bowstring_hemp_N 0,0,0,0,0
bowtie_pasta_N 0,0,0,0,0
box_beam_N 0,0,0,0,0
box_calf_N 0,0,0,0,0
box_camera_N 0,0,0,0,0
box_coat_N 0,0,0,0,0
box_elder_N 0,0,0,0,0
box_end_wrench_N 0,0,0,0,0
box_family_N 0,0,0,0,0
box_girder_N 0,0,0,0,0
box_huckleberry_N 0,0,0,0,0
box_in_V 0,0,1,0,0
box_kite_N 0,0,0,0,0
box_kodak_N 0,0,0,0,0 box_kodaks 1,0,0,0,0
box_number_N 0,0,0,0,0
box_office_N 0,0,0,0,0
box_pleat_N 0,0,0,0,0
box_seat_N 0,0,0,0,0
box_spring_N 0,0,0,0,0
box_tortoise_N 0,0,0,0,0
box_turtle_N 0,0,0,0,0
box_up_V 0,0,0,0,0
box_white_oak_N 0,0,0,0,0
box_wrench_N 0,0,0,0,0
boxed_in_J 1,0,0,0,0
boxing_day_N 0,0,0,0,0
boxing_equipment_N 0,0,0,0,0
boxing_glove_N 0,0,0,0,0
boxing_match_N 0,0,0,0,0
boxing_ring_N 0,0,0,0,0
boy_orator_of_the_platte_N 0,0,0,0,0
boy_scout_N 1,0,0,0,0
boy_scouts_N 0,0,0,0,0
boy_scouts_of_america_N 0,0,0,0,0
boy_wonder_N 0,0,0,0,0
boykinia_elata_N 0,0,0,0,0
boykinia_occidentalis_N 0,0,0,0,0
boyle's_law_N 0,0,0,0,0
boysenberry_bush_N 0,0,0,0,0
brabancon_griffon_N 0,0,0,0,0
brace_and_bit_N 0,0,0,0,0
brace_oneself_for_V 0,0,0,0,0
brace_up_V 0,0,0,0,0
brace_wrench_N 0,0,0,0,0
bracelet_wood_N 0,0,0,0,0
brachial_artery_N 0,0,0,0,0
brachial_plexus_N 0,0,0,0,0
brachial_vein_N 0,0,0,0,0
brachiocephalic_vein_N 0,0,0,0,0
brachychiton_acerifolius_N 0,0,0,0,0
brachychiton_australis_N 0,0,0,0,0
brachychiton_populneus_N 0,0,0,0,0
brachychiton_rupestris_N 0,0,0,0,0
brachycome_iberidifolia_N 0,0,0,0,0
brachystegia_speciformis_N 0,0,0,0,0
bracket_creep_N 0,0,0,0,0
bracket_fungus_N 0,0,0,0,0
bracket_out_V 0,0,0,0,0
bracketed_blenny_N 0,0,0,0,0
bradley's_spleenwort_N 0,0,0,0,0
bradley_method_N 0,0,0,0,0
bradley_method_of_childbirth_N 0,0,0,0,0
bradypus_tridactylus_N 0,0,0,0,0
brahmaputra_river_N 0,0,0,0,0
brain_cell_N 0,0,0,0,0
brain_coral_N 0,0,0,0,0
brain_damage_N 0,0,0,0,0
brain_dead_J 0,0,0,0,0
brain_death_N 0,0,0,0,0
brain_disease_N 0,0,0,0,0
brain_disorder_N 0,0,0,0,0
brain_doctor_N 0,0,0,0,0
brain_drain_N 0,0,0,0,0
brain_edema_N 0,0,0,0,0
brain_fever_N 0,0,0,0,0
brain_mushroom_N 0,0,0,0,0
brain_science_N 0,0,0,0,0
brain_stem_N 0,0,0,0,0
brain_sugar_N 0,0,0,0,0
brain_surgeon_N 0,0,0,0,0
brain_surgery_N 0,0,0,0,0
brain_trust_N 0,0,0,0,0
brain_truster_N 0,0,0,0,0
brain_tumor_N 1,0,0,0,0
brain_tumour_N 0,0,0,0,0
brain_wave_N 0,0,0,0,0
brake_band_N 0,0,0,0,0
brake_cylinder_N 0,0,0,0,0
brake_disk_N 0,0,0,0,0
brake_drum_N 0,0,0,0,0
brake_failure_N 0,0,0,0,0
brake_light_N 0,0,0,0,0
brake_lining_N 0,0,0,0,0
brake_pad_N 0,0,0,0,0
brake_pedal_N 0,0,0,0,0
brake_shoe_N 0,0,0,0,0
brake_system_N 0,0,0,0,0
bram_stoker_N 0,0,0,0,0
brama_raii_N 0,0,0,0,0
bramble_bush_N 0,0,0,0,0
bramley's_seedling_N 0,0,0,0,0
bran_flake_N 0,0,0,0,0
bran_muffin_N 0,0,0,0,0
branch_line_N 0,0,0,0,0
branch_out_V 0,0,0,0,0 branched_out 1,0,0,0,1
branch_water_N 0,0,0,0,0
branched_chain_N 0,0,0,0,0
branched_chain_ketoaciduria_N 0,0,0,0,0
branchial_arch_N 0,0,0,0,0
branchial_cleft_N 0,0,0,0,0
branchiopod_crustacean_N 0,0,0,0,0
brand-name_drug_N 0,0,0,0,0
brand_name_N 0,0,0,0,0
branding_iron_N 0,0,0,0,0
brandy_glass_N 0,0,0,0,0
brandy_nose_N 0,0,0,0,0
brandy_sling_N 0,0,0,0,0
brandy_snifter_N 0,0,0,0,0
brant_goose_N 0,0,0,0,0
branta_bernicla_N 0,0,0,0,0
branta_canadensis_N 0,0,0,0,0
branta_leucopsis_N 0,0,0,0,0
brasenia_schreberi_N 0,0,0,0,0
brash_oak_N 0,0,0,0,0
brass_band_N 0,0,0,0,0
brass_buttons_N 0,0,0,0,0
brass_family_N 0,0,0,0,0
brass_hat_N 0,0,0,0,0
brass_instrument_N 0,0,0,0,0
brass_knuckles_N 0,0,0,0,0
brass_knucks_N 0,0,0,0,0
brass_monkey_N 0,0,0,0,0
brass_ring_N 0,0,0,0,0
brass_section_N 0,0,0,0,0
brassaia_actinophylla_N 0,0,0,0,0
brassia_lawrenceana_N 0,0,0,0,0
brassia_verrucosa_N 0,0,0,0,0
brassica_hirta_N 0,0,0,0,0
brassica_juncea_N 0,0,0,0,0
brassica_kaber_N 0,0,0,0,0
brassica_napus_N 0,0,0,0,0
brassica_napus_napobrassica_N 0,0,0,0,0
brassica_nigra_N 0,0,0,0,0
brassica_oleracea_N 0,0,0,0,0
brassica_oleracea_acephala_N 0,0,0,0,0
brassica_oleracea_botrytis_N 0,0,0,0,0
